"","OBS","ARIMA","ETS","FTS_SA"
"46",6721,3572.58591438481,3310.83116440811,3991.62413391388
"47",4254,6406.2003641042,6720.658932856,7871.9597846399
"48",687,1133.65692876953,4254.2467022479,3296.61350719013
"49",255,-869.646597289684,687.356777245742,-606.390892776652
"50",473,198.806637274449,255.043242049973,28.2743204061365
"51",358,541.847655041824,472.978201111871,572.978465905776
"52",784,592.016669760188,358.011499514706,289.717782874952
"53",1594,1316.44674496667,783.957394871562,988.33046883936
"54",1676,2004.64557184176,1593.91898380075,1987.63335461234
"55",2251,1656.44815534587,1675.99179068864,1707.32565287797
"56",1426,2360.39384807259,2250.94249070437,2529.52900648726
"57",756,885.58104646047,1426.0825064074,1014.59551599525
"58",299,814.143800508537,756.067018126586,409.797834131182
"59",201,508.041442153667,299.04571343825,58.5983117097861
"60",229,766.520476069508,201.009806016381,141.309470159909
"61",469,868.313896975805,228.997200568071,233.027743077589
"62",736,1219.07752997394,468.975996182799,580.063064205956
"63",2042,1396.91242920718,735.973293664111,860.656422991064
"64",2811,2779.19028078288,2041.86937808062,2511.49574617785
"65",4431,2718.17352182196,2810.92307560205,3183.94711317143
"66",2511,4204.67646945724,4430.83796843021,5138.0322653425
"67",389,674.839541585234,2511.19201209219,1844.79708880902
"68",73,-209.661721907845,389.212250478929,-569.148979289119
"69",39,312.736781407171,73.0316258855112,-92.5908245856494
"70",49,454.011421773322,39.0034036641603,11.6725540608435
"71",59,692.088992256436,48.9990001930326,43.9242198648987
"72",188,793.24068455426,58.9989997526205,53.9242198648987
"73",377,1028.04778070976,187.987097998707,243.071853608942
"74",1292,1201.23268072236,376.981095924052,462.183925221711
"75",4031,2176.04566305402,1291.90848462368,1732.8201844352
"76",3495,4686.90741052516,4030.72605047863,4917.39679510005
"77",587,2169.74240154143,3495.05358050079,3217.62137341462
"78",105,-481.413495288773,587.290848218114,-269.362141255587
"79",153,534.297542383906,105.048236193018,-147.89566912787
"80",387,523.802204862033,152.995204116887,167.13869745242
"81",758,1049.23763788234,386.976596071555,494.926182414943
"82",1307,1361.08767251674,757.962892191315,934.71131002443
"83",3465,1849.15597475561,1306.94508819729,1572.64784788029
"84",6991,3988.77289735566,3464.78416270254,4423.42034173934
"85",6313,6512.95449597231,6990.64732644548,8262.12670683862
"86",3794,3383.98998877099,6313.06777472008,5967.12027506313
"87",1836,1183.66344135537,3794.25194390451,2692.08544853271
"88",345,23.2600414419173,1836.1958540559,920.822588575047
"89",382,-641.033226051441,345.14914156325,-383.281092437711
"90",808,413.518270551413,381.996314371034,390.604686683911
"91",1388,919.163885377468,807.957393352823,1012.38666470801
"92",2713,1593.30281292456,1387.94198719043,1668.78546967247
"93",3800,2843.85592058707,2712.86747466948,3341.27334349057
"94",3091,3248.62829322821,3799.89127072487,4325.13526073612
"95",2985,1796.52123289574,3091.070899575,2725.76244120357
"96",3790,2172.08574993931,2985.01060865327,2921.26708153107
"97",674,2859.71173010579,3789.91948919661,4181.177811626
"98",81,-1277.0567005759,674.311637872594,-424.798312807996
"99",80,435.543134565178,81.0593399082528,-227.029658792617
"100",108,199.865883306778,80.0001059496038,69.3625588136646
"101",229,694.436632778016,107.997199597921,112.026346825831
"102",399,852.784635297113,228.987897936572,279.943333248543
"103",1132,1112.83110351492,398.982996284087,474.598885517061
"104",2432,1894.87135017364,1131.92668749613,1488.23472656366
"105",3574,2912.03280538208,2431.86997350775,2952.35462589202
"106",2935,3382.38823156349,3573.88577016418,4125.3383553666
"107",1537,1900.02938345139,2935.06389799317,2605.48741131152
"108",529,726.720518437299,1537.13982699503,1008.24748259088
"109",485,261.744801175877,529.10082884107,19.6509380967967
"110",662,773.727340570499,485.00441073286,452.615342439577
"111",1000,1005.00750933342,661.982297832441,741.286074144313
"112",1590,1424.39120180685,999.966193247942,1160.05532425638
"113",2657,1930.29070113593,1589.94098792317,1875.94930652124
"114",3396,2806.65853864445,2656.89327837205,3173.17796129584
