"","OBS","ARIMA","ETS","FTS_SA"
"74",249,408.609065305698,296.38700891183,410.369977683519
"75",406,347.699668473248,279.353844721186,269.318478700921
"76",452,527.75122403465,436.45930521708,552.380370237513
"77",547,537.234665109623,482.485493985324,563.861498433057
"78",472,606.581171106574,577.543184852595,688.133374246203
"79",213,468.53937467637,502.457799843371,378.469354133833
"80",136,142.442233708715,243.195375613921,-4.24796211379254
"81",114,149.027380901526,166.07315130993,38.705642377446
"82",137,206.442296709947,144.017119538939,124.887723738383
"83",276,260.802794706703,167.005805701299,222.337435476668
"84",341,434.979332021624,306.099944027202,421.95275306155
"85",688,465.532890149134,371.1412127184,468.307139117984
"86",935,853.286116646723,718.42041442567,893.389235455694
"87",1850,1035.64853832118,965.640558664762,1116.11135317699
"88",1938,2037.09123452234,1881.4317351869,2333.64469041651
"89",1806,1783.76422088422,1969.56940446138,2076.91678950493
"90",1030,1376.1162171412,1837.43273383787,1624.55147308719
"91",472,412.939334643306,1060.71379594396,665.470659924044
"92",151,-5.11183821565487,502.120779593339,29.1231700160001
"93",123,-47.3026072045174,180.756376879878,-84.635622099548
"94",133,153.396545301209,152.671004319412,122.319913999825
"95",195,249.234461796195,162.648111446403,199.602607351901
"96",255,331.185918059711,224.674294747681,320.242724857381
"97",357,384.331993510269,284.703917927445,378.790405488248
"98",386,479.666308496143,386.769858535417,499.835304600473
"99",543,468.396458976999,415.77641916392,479.089938436032
"100",645,634.997814599523,572.887044398665,689.774390055038
"101",668,705.187676341671,674.962516660851,787.835304600473
"102",659,664.021427319723,697.963670499567,753.337435476668
"103",276,621.402049413178,688.929070342075,693.924647127992
"104",142,131.769873633459,305.565867699208,-27.353646614448
"105",93,92.4973750959656,171.382244546282,-36.849602881135
"106",82,163.236600064053,122.297682446439,50.5635857673068
"107",122,196.51840509874,111.254778646559,113.334371615873
"108",225,262.376239606613,151.26009821296,227.778566890861
"109",315,382.482216021739,254.325336851784,368.040087521312
"110",360,453.090974454339,344.385507169861,454.606170804482
"111",777,456.36130220281,389.405162178171,470.888646823014
"112",1070,951.184755159715,806.743985301285,1021.88815139199
"113",1115,1173.06393693126,1100.011819023,1313.17191073706
"114",1200,1035.80142684995,1145.05118972222,1225.88864682301
"115",550,1061.54827967586,1230.10050184396,1337.79435849089
"116",279,195.388489019635,579.514215277042,107.820996326115
"117",154,50.2613482018834,308.18470750728,59.0757535422926
"118",170,131.771172753596,183.020490161782,-19.2324799825505
"119",290,256.487464298976,198.99374012275,245.570625557712
"120",488,432.484519128646,319.071626028861,434.235018136719
"121",764,640.30331036696,517.227719000657,639.150335197125
"122",990,897.204888631493,793.45934019694,980.429374442288
"123",1695,1046.26879785635,1019.65503825294,1154.03473478881
"124",1738,1803.85186708477,1725.26233893092,2184.1592287359
"125",1295,1568.91153279312,1768.34096541436,1846.89385262423
"126",1026,828.870602206374,1324.93036679082,873.699798217037
"127",345,626.106919431003,1055.62291572997,803.095562802451
"128",178,-48.1052713304796,373.974678068255,-219.703884487304
"129",85,30.8111320068226,206.733081628967,-32.6761217523058
"130",115,125.078268215535,113.607556978123,-40.9780320511476
"131",122,232.949337019513,143.596593766406,209.325386931792
"132",179,253.081404317972,150.577940984391,183.920725136913
"133",266,316.371230500726,207.600512203739,300.495989108169
"134",326,406.251324484841,294.654170451259,404.554593212779
"135",454,440.178692062309,354.687286366984,449.790405488248
"136",510,562.862111905247,482.776837231462,597.808824481877
"137",555,577.181589885472,538.810457687443,630.699924316455
"138",531,586.182627738357,583.827267500361,665.888646823014
"139",358,527.611146855676,559.782919578607,538.059601778639
"140",177,305.226562970465,386.602056954244,144.181401631925
"141",131,138.75394671997,205.399493162979,-39.880726831462
"142",189,180.969761419095,159.313792416572,94.5834200320891
"143",262,311.832415404267,217.332182670697,311.276369523237
"144",398,395.7226671563,290.374018883553,394.163462691218
"145",662,530.85705262284,426.472135813736,543.80829264065
"146",733,804.186637271126,690.687841795519,823.351723412208
"147",941,774.280440995671,761.748214997651,864.035768697922
"148",1229,954.437491162145,969.908420755173,1095.60400609016
"149",1485,1234.48206348259,1258.15179392654,1448.60107495938
"150",1406,1415.38017497954,1514.37509585183,1675.60548204725
"151",959,1162.40545255488,1435.3034820865,1304.97696163242
"152",436,561.467960803867,987.878192870154,744.88601598493
"153",233,64.8223475369761,464.350345690851,-33.5341100970501
"154",221,85.4839571515031,261.093843953112,14.2418882447588
"155",391,258.710649585701,249.035818797371,250.523312237118
"156",696,525.680527037265,419.155337516468,537.557528113354
"157",930,859.22397679923,724.410429115393,946.561562547337
"158",899,1015.11260537561,958.617008598376,1099.72363047676
"159",1261,826.739744616171,927.585695028684,892.451209677753
"160",1245,1244.15977128725,1289.86984945271,1576.19131169219
"161",847,1108.81172407449,1273.86415203739,1267.17855438794
"162",626,524.653320161892,875.488233241318,517.441614623715
"163",348,381.334256649344,654.228451983847,402.826313336967
"164",168,193.445119408875,375.937038646271,124.616335620559
"165",132,108.871835377874,195.725477792929,-48.869743004514
"166",142,187.572945278042,159.649231448829,115.571955771905
"167",201,253.750383207284,169.627500814969,208.602607351901
"168",399,333.720130858273,228.653034113703,324.041146716545
"169",569,563.491007236609,426.804397335911,550.150335197125
"170",651,699.500730116039,596.945164137484,715.557528113354
"171",1024,701.069859684638,679.006420710525,787.56197100937
"172",1272,1109.06117074692,1052.31201932201,1408.0235860846
"173",1258,1280.02500749143,1300.53768212882,1454.10055882586
"174",960,1092.95777572255,1286.52263996867,1283.87054552556
"175",445,661.542987636852,988.234265505788,733.535788731941
"176",201,109.903388408793,472.72891970485,40.7002265917257
"177",138,41.4969551419238,228.438147486185,-22.6978018629625
"178",117,161.816434977998,165.332277413781,67.6656288179372
"179",162,212.339319833506,144.281176656412,129.790369512626
"180",272,291.145846081729,189.291760667556,272.888646823014
"181",395,420.768193278072,299.365500456255,416.231889562744
"182",552,529.862787676112,422.456987645831,540.466008861589
"183",926,662.922268686103,579.579272750778,698.235683103857
"184",1062,1057.67515210578,953.893662941706,1323.38462832856
"185",1070,1068.56311571692,1090.02237691434,1207.93246195813
"186",846,947.039905542747,1098.01576664457,1133.49564075788
"187",355,628.077313563311,873.794475348168,622.608523371472
"188",172,76.9702181094057,382.317847187127,-159.037263947641
"189",109,61.1119941137069,199.082955437326,-45.9857200517291
"190",94,155.348471278791,135.983536306961,38.6656288179372
"191",184,199.507479531931,120.937995362017,118.029328132997
"192",245,333.555303604382,210.988669208108,323.606170804482
"193",324,384.267007840534,272.024570791076,369.524234227743
"194",433,443.569335826094,351.073198210224,459.215371513871
"195",752,541.63240583072,460.149684128585,577.086155904672
"196",845,892.682687627396,779.411828246374,1042.73544739111
"197",859,878.417797626075,872.498087771057,985.555266326338
"198",671,791.655947301736,886.49290219287,931.641136226051
"199",275,526.349940258303,698.304043384601,451.394824590551
"200",134,82.616128261368,301.914157939017,-50.8802480699575
"201",75,79.9002684446776,160.725713541022,-56.8328524914236
"202",104,143.258439151541,101.634326717211,12.5767605722306
"203",161,232.421974193484,130.627811538593,197.089938436032
"204",237,308.71636018887,187.65447616857,282.495989108169
"205",330,379.549424449846,263.700451244087,370.750491557502
"206",467,459.181449795092,356.763076252896,470.555266326338
"207",707,584.711536483423,493.865628510475,612.541592080358
"208",667,822.572540158617,734.062110162417,881.642671017615
"209",711,659.278112239219,694.025072892137,642.602174052856
"210",793,673.683611035015,738.033136392391,820.899441174142
"211",429,772.372063152577,820.082662922507,929.56197100937
"212",211,271.405052183979,455.747863924512,153.647367845446
"213",140,97.9450140650187,237.495786044942,-10.047231851931
"214",207,164.660507028385,166.386473287379,54.0933794655966
"215",251,323.899930581647,233.412061912471,335.608563819364
"216",289,373.587733161791,277.431427728335,360.899441174142
"217",433,391.72765343744,315.443253010878,392.619465201997
"218",468,552.060825812846,459.546700751577,578.989404163065
"219",799,539.308748426528,494.565813444304,568.257361984307
"220",1138,915.672488564857,825.831559012394,1037.78240467198
"221",1048,1227.3917970731,1165.1336362502,1459.74417082505
"222",710,922.55499608564,1075.06293442601,927.184177137628
"223",438,444.98839868675,736.733564011905,462.516111107952
"224",178,233.5137571199,464.437113354521,214.911277839814
"225",114,71.9630698800864,204.157996088212,-45.0753785598286
"226",118,140.639356581896,140.050898783169,41.6991385244675
"227",175,226.985398056822,144.022694503333,175.112090107001
"228",206,312.859684353037,201.047443706732,296.495989108169
"229",412,332.165054679329,232.054851238386,301.54452768837
"230",477,570.774418946425,438.211923891367,565.819495749455
"231",641,576.893119527005,503.263671684497,604.307139117984
"232",814,716.392163455582,667.387400761699,787.254104503676
"233",846,866.310681348407,840.528749493612,960.776248192238
"234",883,811.042898363366,872.548173337417,942.747324484825
"235",591,807.631310110369,909.557815075445,985.51522149205
"236",208,416.220732969402,617.281670733029,365.857824256566
"237",177,18.8306520569262,233.893678923537,-60.9457333578723
"238",221,175.578760870095,202.803240213715,170.451209677753
"239",311,329.924232965894,246.81338384886,330.899441174142
"240",680,436.727684876969,336.871055046021,450.606170804482
"241",1105,865.84681394969,706.176044470773,924.301397600767
"242",1490,1261.56652067835,1131.55739403225,1527.18518943253
"243",1956,1523.46608489407,1516.90917639462,1907.97803205115
"244",1713,1889.0829257242,1983.32709529585,2439.9516206111
"245",1291,1334.31539230183,1740.13578765733,1495.51265962347
"246",1053,772.314491936718,1317.71794089208,960.091575589463
"247",366,667.552540240722,1079.44268022615,829.327191219227
"248",153,-29.5706030051658,391.795410647278,-126.316738641824
"249",95,-14.2824127819686,178.516272196465,-70.7424110062868
"250",117,141.416860837044,120.419718882282,34.5643214712946
"251",130,237.858867835385,142.408390578684,200.989262752026
"252",183,260.292314836386,155.397251536439,201.153762944359
"253",312,318.304093516604,208.420028776786,301.216867980088
"254",417,461.603810138557,337.512918394617,456.121498045978
"255",596,539.547767792997,442.592442516475,560.422786517017
"256",554,702.314441601278,621.733878154842,743.375978232515
"257",510,564.393865060218,579.690282924292,525.601961477966
"258",527,481.488134085367,535.622868439153,477.59487125578
"259",290,527.601480943149,552.60839544283,604.012512952871
"260",162,230.36914675983,315.379027177887,66.0047589837683
"261",96,143.519759723586,187.219301942643,-14.8516077733498
"262",97,157.095397599142,121.124588626892,19.7818030825693
"263",191,210.004965744051,122.094473804283,149.181078073144
"264",353,344.434754497471,216.152018445977,331.849664802875
"265",604,518.653633633351,378.277986659577,499.205500418992
"266",767,761.850849199888,629.488082751344,769.261316004154
"267",1116,847.437905543464,792.630312291922,913.218432709381
"268",1103,1178.97766084258,1141.92544185895,1375.83313002468
"269",1330,1007.31003449096,1128.92391231856,1130.70195586315
"270",1342,1220.47150515403,1356.094983482,1494.69286088202
"271",670,1162.15923069481,1368.10282900797,1411.65146483627
"272",319,250.85768862485,695.493972666622,357.578349717371
"273",167,28.0996601832105,344.096551470411,59.1078907694474
"274",176,107.28309057128,191.904798704129,-33.5152028320261
"275",261,250.558131414113,200.873247444025,241.056317229687
"276",363,390.573134843112,285.923975412097,398.794358490891
"277",616,489.638283794613,387.997055713167,505.835304600473
"278",634,757.683888467726,641.203158589021,803.292753638175
"279",808,671.845264675987,659.21969398479,712.439018222587
"280",902,829.136552771832,833.348433161564,954.860484235365
"281",1003,885.936357775195,927.423049475745,1042.84966480287
"282",833,942.826533017738,1028.49567796172,1145.62131050781
"283",475,670.852229546718,858.33312814114,628.995816384596
"284",243,249.438149594936,499.980022930046,207.164641312741
"285",167,113.971372861161,267.718076419331,24.3170626011977
"286",152,177.66926371181,191.60473645154,71.5832499655423
"287",182,237.458407534545,176.560201748556,176.029328132997
"288",279,298.136232853546,206.560974161388,276.325386931792
"289",520,414.89781630653,303.624550248319,420.669444476382
"290",615,681.981465794218,544.820071827005,695.51824354862
"291",745,699.324795865037,639.902778388343,756.133374246203
"292",838,777.405643423652,770.001246475885,890.51143688144
"293",787,830.102808738978,863.070925896671,978.555266326338
"294",827,703.999366697956,812.011534324863,740.552272914256
"295",570,750.760728929079,852.016968332798,932.778566890861
"296",254,421.925886924795,594.773073335734,346.842298878414
"297",182,97.303267696314,278.448348087068,20.9776583491121
"298",185,171.245292551237,206.330343024168,94.1759755783988
"299",268,271.868895562816,209.302136614281,240.481789336453
"300",530,393.002932451226,292.351078627508,404.98525063752
"301",813,697.728818949716,554.563736800525,718.906828847454
"302",785,950.442625518932,837.81238019987,1027.3736645272
"303",1266,759.22819022034,809.792272934716,784.319913999825
"304",1495,1315.82537167047,1291.18395528197,1638.39564151964
"305",1659,1451.42704709753,1520.40693010051,1661.054027224
"306",1532,1472.4981547193,1684.54790952354,1805.25410450368
"307",1071,1203.01222803421,1557.42903264191,1356.33848608209
"308",458,621.56276485765,1095.99051495271,778.928052708938
"309",265,26.1249298815985,482.38672538099,-56.0626289393091
"310",230,93.0817721043061,289.13376162778,44.3064846264509
"311",299,254.321264552673,254.060565629216,215.556205255827
"312",634,398.225727865201,323.093755078667,428.851129436448
"313",802,809.291281610238,658.36878130867,956.400881022785
"314",945,894.251256481315,826.524854982374,948.437941297588
"315",1220,942.680104099942,969.642309773973,1090.9578124806
"316",1088,1205.84467602158,1244.87200482146,1434.98748704713
"317",792,912.292609670935,1112.76054323503,906.551473087185
"318",707,517.027597474501,816.465747736044,566.019300437632
"319",420,538.993511305544,731.338417226242,595.021353467019
"320",199,270.370443254336,444.056561507602,195.681844850299
"321",134,105.446604563019,222.812190440314,-22.9572617605952
"322",123,163.138185014889,157.710402746431,59.7377645984662
"323",176,221.782842302951,146.671317532809,154.334371615873
"324",284,307.85584866339,199.693366095849,294.216867980088
"325",371,429.939751609265,307.76965784154,427.932576908285
"326",491,492.06091300143,394.833108761615,509.554593212779
"327",851,590.637453433636,514.923111172712,636.302183854477
"328",923,988.316355786166,875.225162754269,1137.90245835157
"329",882,930.974138402633,947.300345408127,1054.60667069554
"330",945,771.89555882678,906.248303096436,855.603084404487
"331",561,849.372173917595,969.275491617174,1070.945972776
"332",324,348.869768753169,584.924110744727,314.62090765135
"333",205,162.33749307306,347.656237780055,100.004758983768
"334",225,178.968784688941,228.506011314192,39.4423421539206
"335",470,298.948679718522,248.488693187768,306.245481136752
"336",657,631.289239308785,493.681088223444,649.181970803322
"337",1066,782.029802310467,680.845352319357,805.577213482982
"338",1371,1183.20484303185,1090.19682442694,1470.61744428603
"339",1674,1390.46473865776,1395.47968257238,1635.29804413685
"340",1844,1579.31041731096,1698.75011786073,1934.66562838413
"341",1819,1623.4480897898,1868.90436099913,1990.64335336774
"342",1469,1464.75656720115,1843.87546406154,1824.13468404932
"343",769,988.779707328075,1493.54427914889,1210.16996297038
"344",393,221.78089379995,792.876332502761,310.823215616826
"345",176,59.730587811555,416.455920921886,100.683106573207
"346",240,71.0560873315008,199.206698153382,-47.8420119187707
"347",299,311.983466570243,263.218145405965,366.634076802271
"348",375,415.277850818102,322.253360442315,422.041146716545
"349",584,477.403981578815,398.30283599638,508.750491557502
"350",490,704.193665192754,607.469693709772,739.01474936248
"351",702,496.636567300765,513.386050758953,362.325819692659
"352",769,750.160087936723,725.538422718922,858.322816635171
"353",765,785.487048885314,792.595104097315,897.608563819364
"354",601,709.144896707904,788.575439215774,808.703906963459
"355",389,486.418490929934,624.409462609602,392.086797723409
"356",217,272.871017040378,412.185863707705,165.183353883802
"357",165,163.135355448831,239.99248093694,3.67046836232223
"358",120,203.630475190605,187.907706008271,116.548135068504
"359",137,203.378048033332,142.841116662176,85.5895331867043
"360",204,252.123646003341,159.829242457229,214.012512952871
"361",288,341.978232480322,226.86709298199,332.608563819364
"362",348,422.372731037384,310.924704751708,425.14098617007
"363",515,455.017035216048,370.963079476493,471.790405488248
"364",774,628.018676789262,538.092119646711,663.804243631122
"365",751,887.512710498181,797.311797844913,951.284320594094
"366",711,732.558252826279,774.295093871451,759.9773752403
"367",555,629.974476021196,734.235386567288,686.602174052856
"368",280,450.225805877874,578.073096522627,351.440479704123
"369",182,162.070680471303,302.795805643397,59.5632560575573
"370",160,165.918003689796,204.660885434081,47.6692834292361
"371",255,234.088081687882,182.60994315336,170.887723738383
"372",565,384.892110501747,277.668465935326,396.133374246203
"373",753,752.390570673635,587.925724289939,799.557393577601
"374",890,865.267234273033,776.098098643026,901.764149394153
"375",1183,905.052184864976,913.213718649804,1035.83556130459
"376",1117,1188.55666174675,1206.45986189528,1426.17191073706
"377",983,974.299006307756,1140.40900136197,1040.78180308257
"378",988,758.795765128582,1006.26308650747,799.35132522226
"379",573,825.503037741172,1011.23145220991,1046.72879018316
"380",278,326.457651415267,595.848303289015,326.470020108021
"381",219,89.8839902279065,300.52790237977,52.2446917510158
"382",171,209.546300850903,241.425172945983,156.576760572231
"383",270,236.065216694117,193.355739429213,130.570130675852
"384",415,391.77887360763,292.415387209724,412.164930348143
"385",510,553.923069164833,437.529718276684,560.994702277404
"386",587,603.187913521025,532.605037507513,651.133374246203
"387",721,635.854783291448,609.65961663373,721.252170201671
"388",754,758.60353592449,743.761938447273,866.908914143486
"389",699,737.72899186488,776.781982417591,851.933745984383
"390",667,625.855154572152,721.715325196579,644.545565436188
"391",355,596.111302588949,689.659936073683,658.484365311084
"392",230,222.489168506714,377.363263113482,123.805961232311
"393",145,175.999998557743,252.2015663752,56.7675200174495
"394",129,181.59731294965,167.093547915649,33.0213534670193
"395",235,218.593562040285,151.04967972701,151.178554387938
"396",263,378.388499363605,257.118918363743,378.601089204856
"397",361,381.938556608587,285.1324318059,354.83822333455
"398",350,472.87834561331,383.199035335938,502.922168618451
"399",551,419.399244400989,372.177735258403,381.334371615873
"400",488,656.402980905777,573.330015209498,698.836578371994
"401",631,510.959636756433,510.273650678245,417.665628817937
"402",717,668.056460889106,653.370165343375,776.977266348855
"403",452,743.721141001858,739.437606304699,855.180504250545
"404",293,344.668070567104,474.193859343215,233.319838217938
"405",165,211.978536739989,315.007448099288,87.3195860491201
"406",180,163.53769727718,186.858799079407,-11.8516077733498
"407",230,262.28983542839,201.837828347783,254.113462721721
"408",276,350.233661050347,251.861647392774,345.590092261326
"409",435,388.464020070991,297.885467690094,387.861498433057
"410",487,563.81020430735,457.007190562573,581.110471009874
"411",563,565.79618408647,509.047001651574,604.357328982385
"412",608,608.481328598892,585.096947928827,696.750491557502
"413",803,628.178079682089,630.122272747985,718.888646823014
"414",615,843.706743484227,825.274991034306,953.330555523617
"415",554,528.365772490997,637.109312448347,396.477374927692
"416",297,469.399991924014,576.015965644561,487.612763782413
"417",166,206.073012002697,318.764870932694,74.1243615200795
"418",213,140.052534208141,187.604039136622,-14.3238563241875
"419",303,303.028948382351,234.610858760595,325.818029196678
"420",517,431.770051347076,324.672906749922,442.606170804482
"421",703,662.954309584055,538.847097870779,671.941271845779
"422",735,806.813840757787,725.009168867978,851.398910795144
"423",1037,735.686426784764,757.034279625961,831.747324484825
"424",1078,1066.51908785953,1059.27888799385,1241.10577014569
"425",954,1009.48641222259,1100.32317804245,1184.83343330782
"426",729,768.552514142613,976.197728848581,782.006387140638
"427",552,514.642624133036,750.967998255812,507.065641860155
"428",321,393.749219275252,573.770145527263,336.359492222494
"429",166,211.126503840265,342.530301015463,96.8189318664875
"430",177,132.416398764379,187.35141489641,-36.8217983162132
"431",216,251.708994825569,198.324752485615,245.13436893824
"432",310,333.200253938781,237.339097141109,320.707246361825
"433",342,437.141612198873,331.404089989934,450.849664802875
"434",268,437.207213852329,363.420576906309,438.747324484825
"435",304,310.671901145824,289.338607441377,176.363689462698
"436",280,374.100083971246,325.341821642994,405.394517952748
"437",286,348.398679834098,301.303834267335,287.059601778639
"438",280,355.867314971945,307.285983051195,346.331722559036
"439",213,351.716079523855,301.260709871701,320.226988809648
"440",143,267.10154815206,234.181181824839,134.83154777068
"441",101,201.998402470985,164.093014325254,59.0179209093676
"442",117,187.537973053086,122.028995358724,72.6019614779663
"443",132,238.130040449122,138.018309341793,192.570625557712
"444",277,261.460456965813,153.012569612214,206.113462721721
"445",280,437.249887728116,298.119854034721,420.846933056026
"446",424,388.717073800356,301.116487532773,335.481789336453
"447",668,537.676601411109,445.221601087119,569.994990464472
"448",635,798.921343522157,689.427739202855,824.885429547703
"449",701,641.579161199749,656.402660117937,624.512714751907
"450",926,680.70186086075,722.436022558663,828.965265211192
"451",706,952.339009367861,947.617611855647,1089.39143618064
"452",493,581.337892501838,727.427729834257,548.023060351235
"453",309,332.852038469666,514.199580283247,269.113306074631
"454",259,221.034729397659,329.997582370287,90.6667539759083
"455",324,268.352022337838,279.915282062702,214.557528097878
"456",541,410.160251530718,344.946541259353,451.307139117984
"457",569,675.855660519769,562.121544090679,699.764760942156
"458",672,623.376629827908,590.147137103578,660.83822333455
"459",1020,695.205213991029,693.219048423318,815.040087521312
"460",848,1096.88770597195,1041.51157966318,1274.16119253669
"461",754,736.990487791839,869.375879827037,634.670468362322
"462",765,595.520765802063,775.256133167606,626.325819692659
"463",437,680.698019548713,786.235669872337,833.13436893824
"464",255,281.161521746288,457.930760469556,220.170333097993
"465",166,157.665032427501,275.719254515508,37.3739371130213
"466",130,181.069969150379,186.603487871826,46.9288281813281
"467",165,207.045498405011,150.543261657748,113.571955771905
"468",166,284.152786257889,185.550179976203,265.257361984307
"469",235,281.881786147252,186.534614452099,218.181078073144
"470",261,361.3186046467,255.574830823388,364.851129436448
"471",390,370.902111488513,281.584398620837,350.286182568318
"472",424,510.457101746388,410.679277874859,534.851227611846
"473",500,504.245865986177,444.701711674324,523.103765704346
"474",440,559.887217760617,520.751161123881,633.750491557502
"475",294,450.096367787937,460.686426890337,375.592806164207
"476",167,267.099162990147,314.53331036284,98.5248623185932
"477",126,168.49946000922,187.388265112027,-8.66151391791166
"478",124,192.667650880057,146.320093596872,99.6030844044872
"479",162,233.097628438061,144.294532413068,171.132459396793
"480",182,291.538712603885,182.307706346636,265.619465201997
"481",274,304.631566560637,202.309209367522,263.245481136752
"482",349,406.240075523285,294.371559563277,414.250001340872
"483",420,466.06064873742,369.426263888955,482.235239057844
"484",607,510.001370330228,440.475733608815,551.035768697922
"485",572,706.809350854508,627.625690914079,753.606904840441
"486",496,582.901144350888,592.59394332738,557.556205255827
"487",415,455.07653729446,516.504329881759,400.583249965542
"488",240,385.666300583192,435.406346378353,310.285366069972
"489",158,207.731472599353,260.226163945378,39.6106167707148
"490",124,180.997863721234,178.117669869386,51.4541013110151
"491",135,205.550961188415,144.060356065897,111.536560102573
"492",100,249.835811578879,155.04705985054,203.13436893824
"493",164,209.388883396515,119.998255094641,85.5562052558271
"494",148,300.113494758687,184.031037344993,290.634076802271
"495",298,266.197913869477,168.004086050407,170.178554387938
"496",506,447.790555927597,318.113597041992,444.246511097683
"497",567,665.559865902377,526.29008559193,658.549560519492
"498",639,638.603788558674,587.344299876746,691.524234227743
"499",447,661.917755935426,659.393319029229,770.60667069554
"500",283,379.302151156253,467.213673483764,231.172928738105
"501",158,218.840090817219,303.032139948575,74.0867977234086
"502",223,159.15024241355,177.887518120367,-15.2324799825505
"503",212,321.665832865364,242.912267232832,350.307139117984
"504",333,314.430329302017,231.889881068586,243.334371615873
"505",330,457.202829023605,352.974769337427,478.375020707446
"506",281,415.0966783352,349.964890365817,375.424331873891
"507",354,325.984314821559,300.902583544023,238.563585767307
"508",527,436.097034917004,373.941888337964,486.163462691218
"509",463,642.872050986334,547.080380613161,673.776248192238
"510",429,486.322848366553,483.022526700394,390.699138524468
"511",300,424.940195524598,448.967110490044,416.536560102573
"512",147,286.936103601633,319.83208543291,121.974621349689
"513",104,143.54898164385,166.666798878434,-54.2997172368542
"514",90,170.040355899604,123.594984666883,73.599118977215
"515",77,201.841120353889,109.559484888536,115.870545525565
"516",122,199.888335183146,96.5277936842887,104.701955863155
"517",146,264.751210503552,141.546701694786,232.888646823014
"518",149,283.097664843572,165.553124223686,232.669692913365
"519",248,268.492916695237,168.539166086257,204.481789336453
"520",300,387.956310536475,267.60665255657,390.164930348143
"521",223,420.048409007584,319.642786356809,417.357328982385
"522",294,281.802008682405,242.561933415899,125.705642377446
"523",235,386.191680120766,313.597026208552,425.035768697922
"524",110,304.833863550715,254.533780301865,172.576760572231
